,maaslin2,metagenomeSeq,ttest,wilcoxon,lefse,ancombc
t__SGB6466,,0.4576925927619,0.5389155146605571,0.15499420372517,,
t__SGB9313,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4898,,0.702770984259666,0.5389155146605571,0.014292412720309958,,
t__SGB15169,,0.55298201199233,0.5389155146605571,0.3546959345253768,,
t__SGB21081,,0.349313055014266,0.5389155146605571,0.2431129611243904,,
t__SGB20183,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB2174,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB7494,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB6067,,0.591654493762811,0.5389155146605571,0.10431381729429004,,
t__SGB7861,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB20152,,0.704616209112783,0.6023795083188929,0.6738298840855258,,
t__SGB8618,,0.622233254860278,0.5389155146605571,0.5989217231969356,,
t__SGB72064,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB20294,,0.622233254860278,0.5389155146605571,0.5989217231969356,,
t__SGB3552,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB2307,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB2039,,0.593977548756476,0.5389155146605571,0.5321577806312326,,
t__SGB63344,,0.577980056047588,0.5389155146605571,0.27920183363589823,,
t__SGB4246,,0.625916959635088,0.5389155146605571,0.5989217231969356,,
t__SGB4539,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB9278,,0.822767987250967,0.6958559737717493,0.8462745275511516,,
t__SGB5887,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB63777,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB3613,,0.498650105353818,0.5389155146605571,0.15499420372517,,
t__SGB14081,,0.6378536873105,0.5925133642593515,0.6738298840855258,,
t__SGB8592,,0.696136429679193,0.5531051058472548,0.6556165245839286,,
t__SGB47372,,0.592600515816213,0.5389155146605571,0.8462745275511516,,
t__SGB6528,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB1465,,0.560131712649743,0.5389155146605571,0.3546959345253768,,
t__SGB3323,,0.819253605230792,0.8971277207617043,0.6738298840855258,,
t__SGB6693,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB4474,,0.591654493762811,0.5389155146605571,0.5251064821995872,,
t__SGB697,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB4168,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB25309,,0.509374007527513,0.4846639906156276,0.3546959345253768,,
t__SGB59850,,0.591654493762811,0.5389155146605571,0.2431129611243904,,
t__SGB105301,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB15440,,0.471911892471559,0.5389155146605571,0.2431129611243904,,
t__SGB7865,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB2524,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB5886,,0.509189099928372,0.5389155146605571,0.3546959345253768,,
t__SGB7847,,0.599565224147733,0.5389155146605571,0.3546959345253768,,
t__SGB105726,,0.591654493762811,0.5389155146605571,0.8462745275511516,,
t__SGB15468,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB5885,,0.595195531440618,0.5389155146605571,0.5321577806312326,,
t__SGB28525,,0.550927897459675,0.5389155146605571,0.05753468594699589,,
t__SGB4680,,0.591654493762811,0.5389155146605571,0.6556165245839286,,
t__SGB42840,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB3601,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB15312,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4229,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB21585,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB12682,,0.600841920471108,0.5389155146605571,0.9304002578772782,,
t__SGB10439,,0.509600719883604,0.5389155146605571,0.21419385803037214,,
t__SGB8419,,0.596505405717183,0.5389155146605571,0.5321577806312326,,
t__SGB4103,,0.617779910982404,0.5389155146605571,0.9304002578772782,,
t__SGB85558,,0.577980056047588,0.5389155146605571,0.6738298840855258,,
t__SGB6250,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB17196,,0.617290548725713,0.5509416097052063,0.6738298840855258,,
t__SGB65944,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB4498,,0.726723896830407,0.926207271258999,0.9304002578772782,,
t__SGB48612,,0.594887281034436,0.5389155146605571,0.9304002578772782,,
t__SGB49089,,0.796016846579211,0.5640257344502584,0.6556165245839286,,
t__SGB4371,,0.621929929361973,0.5389155146605571,0.5989217231969356,,
t__SGB1704,,0.596505405717183,0.550334443112064,0.9304002578772782,,
t__SGB3551,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4112,,0.741979423412706,0.8887748727521108,0.9304002578772782,,
t__SGB14881,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB6326,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB13951,,0.625916959635088,0.5389155146605571,0.5989217231969356,,
t__SGB4326,,0.621544874499279,0.5389155146605571,0.4872924457622272,,
t__SGB3589,,0.327946258966894,0.5174650324863403,0.09489582445141245,,
t__SGB15874,,0.387521611833726,0.30382530624549364,0.1523614721226533,,
t__SGB24096,,0.306121220133652,0.5389155146605571,0.15499420372517,,
t__SGB84922,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB20619,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB35555,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB5205,,0.516605626750103,0.5389155146605571,0.3546959345253768,,
t__SGB3606,,0.347340748273248,0.5389155146605571,0.2507376114579271,,
t__SGB4920,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB17007,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB8651,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB5997,,0.116982697633513,0.4311529383448314,0.10426100456537785,,
t__SGB92538,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB53389,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB12163,,0.591654493762811,0.5389155146605571,0.21419385803037214,,
t__SGB53822,,0.870797261396603,0.912076574197629,0.6556165245839286,,
t__SGB12291,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB29507,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB3056,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB5910,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB5750,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB3918,,0.597061866926295,0.5389155146605571,0.3546959345253768,,
t__SGB2502,,0.816095015274335,0.8674618832903539,0.6738298840855258,,
t__SGB7973,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB6110,,0.351508369970985,0.5389155146605571,0.10431381729429004,,
t__SGB14167,,0.597135894590253,0.5389155146605571,0.4872924457622272,,
t__SGB92834,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB6670,,0.386936776938183,0.5389155146605571,0.0343259868898205,,
t__SGB6549,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB8643,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB2476,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB14758,,0.591654493762811,0.5389155146605571,0.6738298840855258,,
t__SGB7513,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB14762,,0.904384271111361,0.8788046966793854,0.9304002578772782,,
t__SGB2095,,0.621544874499279,0.5389155146605571,0.5989217231969356,,
t__SGB107062,,0.673471936998447,0.9802532290183533,0.9304002578772782,,
t__SGB71664,,0.685558751229225,0.6532890349072383,0.9304002578772782,,
t__SGB6678,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB1601,,0.569361370960648,0.5389155146605571,0.3546959345253768,,
t__SGB9997,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB99491,,0.597061866926295,0.5389155146605571,0.5321577806312326,,
t__SGB2105,,0.597135894590253,0.5456685068941646,0.9304002578772782,,
t__SGB7220,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB2103,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB362,,0.847088409766739,0.9624243024279417,0.5251064821995872,,
t__SGB5080,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB10343,,0.639359930584587,0.5612488526458338,0.6738298840855258,,
t__SGB1960,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB26808,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB38353,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB6532,,0.822767987250967,0.8016429122506756,0.5251064821995872,,
t__SGB4903,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4690,,0.589349481266967,0.5389155146605571,0.3546959345253768,,
t__SGB7048,,0.591654493762811,0.5389155146605571,0.6738298840855258,,
t__SGB7818,,0.617281286757023,0.5389155146605571,0.4872924457622272,,
t__SGB72437,,0.395998429577109,0.5389155146605571,0.2431129611243904,,
t__SGB38386,,0.579154768380843,0.5389155146605571,0.6738298840855258,,
t__SGB6622,,0.591654493762811,0.5389155146605571,0.15499420372517,,
t__SGB77721,,0.563329417630644,0.5389155146605571,0.16798915771381068,,
t__SGB2168,,0.597061866926295,0.5426813410086742,0.9304002578772782,,
t__SGB14002,,0.617290548725713,0.5389155146605571,0.8462745275511516,,
t__SGB9311,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB1022,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB2158,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB10057,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB6557,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB4202,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB1410,,0.591654493762811,0.5389155146605571,0.09489582445141245,,
t__SGB15891,,0.617290548725713,0.5389155146605571,0.5321577806312326,,
t__SGB372,,0.663449653885106,0.6319072517857053,0.9304002578772782,,
t__SGB6699,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB21589,,0.509374007527513,0.5389155146605571,0.2507376114579271,,
t__SGB33580,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4618,,0.596505405717183,0.5389155146605571,0.3546959345253768,,
t__SGB26919,,0.483587839774576,0.5389155146605571,0.3546959345253768,,
t__SGB10111,,0.533545098172208,0.5389155146605571,0.5251064821995872,,
t__SGB48104,,0.501791661380775,0.5389155146605571,0.3546959345253768,,
t__SGB6451,,0.865368098738107,0.9002504795291055,0.8462745275511516,,
t__SGB2516,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB13136,,0.597061866926295,0.5389155146605571,0.5321577806312326,,
t__SGB17232,,0.61115997032485,0.5389155146605571,0.4872924457622272,,
t__SGB8644,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB47944,,0.842769133978669,0.8202113402788677,0.8462745275511516,,
t__SGB3607,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB48023,,0.617290548725713,0.5509416097052063,0.6556165245839286,,
t__SGB27587,,0.687886753759928,0.5889904625375092,0.9304002578772782,,
t__SGB74332,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB8593,,0.387521611833726,0.5389155146605571,0.2431129611243904,,
t__SGB1863,,0.617290548725713,0.6958559737717493,0.9304002578772782,,
t__SGB1566,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB42252,,0.617290548725713,0.5389155146605571,0.8462745275511516,,
t__SGB31144,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB14071,,0.591654493762811,0.5389155146605571,0.6556165245839286,,
t__SGB9284,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB9463,,0.617290548725713,0.5696386114552335,0.9304002578772782,,
t__SGB1959,,0.597061866926295,0.5389155146605571,0.8462745275511516,,
t__SGB14904,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB14088,,0.724583007601667,0.6946895859317048,0.5251064821995872,,
t__SGB8622,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB54309,,0.702844749945746,0.6224676204083656,0.3546959345253768,,
t__SGB12690,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB14084,,0.327946258966894,0.5389155146605571,0.09489582445141245,,
t__SGB2489,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4695,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB102224,,0.617290548725713,0.5389155146605571,0.27920183363589823,,
t__SGB40361,,0.562641532940397,0.5389155146605571,0.3546959345253768,,
t__SGB1483,,0.365014240589647,0.5174650324863403,0.3546959345253768,,
t__SGB19903,,0.591654493762811,0.5389155146605571,0.43900644462659955,,
t__SGB10208,,0.55298201199233,0.5389155146605571,0.6738298840855258,,
t__SGB29068,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB5878,,0.52667403044775,0.5389155146605571,0.3546959345253768,,
t__SGB72433,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB2041,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB54315,,0.701621477430234,0.5922968968613886,0.9304002578772782,,
t__SGB9996,,0.982737765648057,0.6571660601600953,0.9304002578772782,,
t__SGB63912,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB105860,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB79035,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB20534,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB6349,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB29350,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB3587,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB7963,,0.607092199127105,0.6279238339865609,0.6738298840855258,,
t__SGB37377,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB15885,,0.509189099928372,0.5389155146605571,0.5321577806312326,,
t__SGB7917,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB65712,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB69449,,0.591654493762811,0.5389155146605571,0.2431129611243904,,
t__SGB1505,,0.591654493762811,0.5389155146605571,0.5251064821995872,,
t__SGB6372,,0.617290548725713,0.5389155146605571,0.5321577806312326,,
t__SGB8244,,0.673471936998447,0.7916600406766588,0.9304002578772782,,
t__SGB10014,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4476,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4154,,0.711066893429772,0.7382553589593922,0.5321577806312326,,
t__SGB8608,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB2492,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB12716,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB1315,,0.664673134202676,0.5531051058472548,0.6738298840855258,,
t__SGB17203,,0.592335439348955,0.5389155146605571,0.8462745275511516,,
t__SGB23102,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB14398,,0.621544874499279,0.5389155146605571,0.5989217231969356,,
t__SGB3602,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB53576,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB31141,,0.387521611833726,0.5389155146605571,0.3546959345253768,,
t__SGB35935,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB12459,,0.617290548725713,0.5940807223469277,0.4395726014571454,,
t__SGB9436,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB4052,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB701,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB1467,,0.550927897459675,0.5389155146605571,0.3546959345253768,,
t__SGB2042,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB63357,,0.573717821022894,0.5389155146605571,0.3546959345253768,,
t__SGB10256,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB6838,,0.692382296096667,0.7203304672173458,0.9304002578772782,,
t__SGB7308,,0.490913635097638,0.5389155146605571,0.15499420372517,,
t__SGB63087,,0.591654493762811,0.5491766952239177,0.6738298840855258,,
t__SGB7046,,0.904384271111361,0.7426045757368078,0.9304002578772782,,
t__SGB11986,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB8631,,0.931759158770123,0.9477858026892874,0.20686040450305754,,
t__SGB4108,,0.597061866926295,0.5463472571903415,0.9304002578772782,,
t__SGB6676,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB6297,,0.796016846579211,0.7727632206566816,0.6556165245839286,,
t__SGB29501,,0.300179270720768,0.5389155146605571,0.09489582445141245,,
t__SGB27780,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB8617,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB33571,,0.423604016236594,0.5358778246411654,0.09489582445141245,,
t__SGB19125,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB41268,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB4490,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB79652,,0.605938187515043,0.5389155146605571,0.6556165245839286,,
t__SGB12108,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB6583,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB29394,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB31132,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB95326,,0.955743872644188,0.7426045757368078,0.8462745275511516,,
t__SGB22909,,0.809865204240652,0.981826130294578,0.8462745275511516,,
t__SGB17127,,0.348617542162655,0.36445343346755593,0.07988943348948258,,
t__SGB9359,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB997,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB6501,,0.672498937062725,0.6131624222470068,0.9304002578772782,,
t__SGB16835,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB42906,,0.618987369721944,0.5389155146605571,0.8462745275511516,,
t__SGB10145,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB37973,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB1966,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB4111,,0.551660842695933,0.5389155146605571,0.3546959345253768,,
t__SGB6548,,0.982089463783444,0.8938278377711669,0.6556165245839286,,
t__SGB4254,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB7231,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
